Distance,Hop,RTT,PLR
5km,10,22687.71256281407,0.4
5km,10,3788.8412060301507,0.045454545454545456
5km,10,15671.459296482411,0.36363636363636365
5km,10,10513.412060301507,0.27586206896551724
5km,10,8644.729648241206,0.19230769230769232
5km,10,17110.982914572865,0.34375
5km,10,11125.253266331658,0.3
5km,10,11320.253266331658,0.3
5km,10,15457.300502512562,0.34375
5km,10,13704.93567839196,0.34375
5km,10,16767.141708542713,0.34375
5km,10,12827.094472361809,0.34375
5km,10,8558.888442211055,0.2222222222222222
5km,10,9049.729648241206,0.25
5km,10,9211.888442211055,0.2222222222222222
5km,10,8733.888442211055,0.2222222222222222
5km,10,8721.888442211055,0.2222222222222222
5km,10,9411.729648241206,0.25
5km,10,10667.412060301507,0.3
5km,10,11855.412060301507,0.27586206896551724
5km,10,11379.253266331658,0.25
5km,10,20121.030150753766,0.36363636363636365
5km,10,9860.412060301507,0.25
5km,10,7853.888442211055,0.2222222222222222
5km,10,13623.77688442211,0.3225806451612903
5km,10,9633.729648241206,0.25
5km,10,10552.412060301507,0.2222222222222222
5km,10,23015.39497487437,0.38235294117647056
5km,10,11712.253266331658,0.3225806451612903
5km,10,7642.888442211055,0.25
5km,10,14712.61809045226,0.34375
5km,10,10288.570854271356,0.27586206896551724
5km,10,9427.729648241206,0.25
5km,10,10851.253266331658,0.27586206896551724
5km,10,6959.206030150754,0.16
5km,10,15467.459296482411,0.38235294117647056
5km,10,12239.253266331658,0.3
5km,10,15566.459296482411,0.34375
5km,10,11138.412060301507,0.3
5km,10,16009.300502512562,0.36363636363636365
5km,10,9834.570854271356,0.27586206896551724
5km,10,12999.77688442211,0.3
5km,10,9495.729648241206,0.25
5km,10,11084.253266331658,0.3
5km,10,26233.918592964823,0.4878048780487805
5km,10,9568.729648241206,0.27586206896551724
5km,10,9166.729648241206,0.25
5km,10,8625.888442211055,0.2222222222222222
5km,10,15485.300502512562,0.3225806451612903
5km,10,13198.93567839196,0.34375
5km,10,14024.77688442211,0.34375
5km,10,6879.206030150754,0.16
5km,10,12506.094472361809,0.34375
5km,10,6317.364824120603,0.16
5km,10,16908.982914572865,0.27586206896551724
5km,10,27950.124623115575,0.38235294117647056
5km,10,12310.094472361809,0.27586206896551724
5km,10,15160.459296482411,0.36363636363636365
5km,10,21474.188944723617,0.4
5km,10,15802.141708542713,0.36363636363636365
5km,10,9719.729648241206,0.25
5km,10,4571.682412060301,0.08695652173913043
5km,10,5410.523618090452,0.125
5km,10,13195.77688442211,0.27586206896551724
5km,10,12791.93567839196,0.3225806451612903
5km,10,15083.61809045226,0.34375
5km,10,16910.982914572865,0.3225806451612903
5km,10,11239.253266331658,0.3
5km,10,14389.77688442211,0.34375
5km,10,8982.729648241206,0.25
5km,10,9604.729648241206,0.25
5km,10,11214.412060301507,0.25
5km,10,11967.253266331658,0.3225806451612903
5km,10,4687.682412060301,0.08695652173913043
5km,10,11456.253266331658,0.27586206896551724
5km,10,6921.206030150754,0.19230769230769232
5km,10,10894.412060301507,0.3
5km,10,7088.206030150754,0.19230769230769232
5km,10,8165.888442211055,0.2222222222222222
5km,10,8827.888442211055,0.2222222222222222
5km,10,13023.93567839196,0.3225806451612903
5km,10,12105.253266331658,0.3
5km,10,11357.094472361809,0.27586206896551724
5km,10,6847.206030150754,0.16
5km,10,17466.982914572865,0.4
5km,10,8909.888442211055,0.25
5km,10,8517.888442211055,0.2222222222222222
5km,10,11433.094472361809,0.2222222222222222
5km,10,11687.253266331658,0.27586206896551724
5km,10,18317.824120603014,0.4
5km,10,6861.206030150754,0.16
5km,10,7808.047236180904,0.19230769230769232
5km,10,6907.206030150754,0.16
5km,10,18299.506532663316,0.34375
5km,10,20903.188944723617,0.4
5km,10,15314.459296482411,0.36363636363636365
5km,10,21308.188944723617,0.4
5km,10,6834.206030150754,0.16
5km,10,7348.047236180904,0.2222222222222222
5km,10,10991.412060301507,0.25
5km,10,6890.206030150754,0.19230769230769232
5km,10,5607.523618090452,0.125
5km,10,16287.141708542713,0.3225806451612903
5km,10,19294.34773869347,0.38235294117647056
5km,10,6859.206030150754,0.19230769230769232
5km,10,7151.206030150754,0.19230769230769232
5km,10,16940.982914572865,0.38235294117647056
5km,10,12171.094472361809,0.3
5km,10,8911.729648241206,0.19230769230769232
5km,10,12419.094472361809,0.3225806451612903
5km,10,10568.570854271356,0.27586206896551724
5km,10,18136.824120603014,0.43243243243243246
5km,10,14041.61809045226,0.27586206896551724
5km,10,4463.682412060301,0.08695652173913043
5km,10,14023.61809045226,0.4
5km,10,17119.982914572865,0.34375
5km,10,15140.300502512562,0.3225806451612903
5km,10,16833.982914572865,0.36363636363636365
5km,10,8566.888442211055,0.25
5km,10,26240.759798994975,0.43243243243243246
5km,10,24973.077386934674,0.43243243243243246
5km,10,9099.729648241206,0.25
5km,10,14357.61809045226,0.3225806451612903
5km,10,17010.45929648241,0.36363636363636365
5km,10,7843.047236180904,0.2222222222222222
5km,10,15975.61809045226,0.3225806451612903
5km,10,10292.570854271356,0.27586206896551724
5km,10,7035.206030150754,0.16
5km,10,16207.141708542713,0.34375
5km,10,14874.61809045226,0.34375
5km,10,10130.570854271356,0.25
5km,10,19142.506532663316,0.38235294117647056
5km,10,8836.729648241206,0.2222222222222222
5km,10,15519.300502512562,0.3225806451612903
5km,10,10445.570854271356,0.3
5km,10,11720.253266331658,0.27586206896551724
5km,10,17124.982914572865,0.4
5km,10,10729.570854271356,0.25
5km,10,7263.047236180904,0.19230769230769232
5km,10,12416.094472361809,0.3225806451612903
5km,10,8709.888442211055,0.2222222222222222
5km,10,13565.93567839196,0.34375
5km,10,11596.094472361809,0.34375
5km,10,14819.459296482411,0.3225806451612903
5km,10,13263.77688442211,0.38235294117647056
5km,10,8641.888442211055,0.2222222222222222
5km,10,17047.141708542713,0.36363636363636365
5km,10,4706.682412060301,0.08695652173913043
5km,10,7251.206030150754,0.19230769230769232
5km,10,10997.412060301507,0.27586206896551724
5km,10,17090.824120603014,0.34375
5km,10,16222.300502512562,0.4
5km,10,18661.824120603014,0.4
5km,10,10468.412060301507,0.3
5km,10,12175.094472361809,0.3225806451612903
5km,10,7865.047236180904,0.19230769230769232
5km,10,8589.888442211055,0.2222222222222222
5km,10,4765.682412060301,0.08695652173913043
5km,10,12175.253266331658,0.3225806451612903
5km,10,5424.523618090452,0.125
5km,10,8773.888442211055,0.25
5km,10,5203.523618090452,0.125
5km,10,6080.364824120603,0.16
5km,10,8679.888442211055,0.2222222222222222
5km,10,9554.729648241206,0.25
5km,10,13989.77688442211,0.3
5km,10,9431.729648241206,0.25
5km,10,26606.601005025124,0.43243243243243246
5km,10,14075.77688442211,0.3225806451612903
5km,10,11337.253266331658,0.27586206896551724
5km,10,14947.459296482411,0.34375
5km,10,14166.77688442211,0.3225806451612903
5km,10,21676.03015075377,0.43243243243243246
5km,10,20622.347738693465,0.43243243243243246
5km,10,10745.412060301507,0.27586206896551724
5km,10,8983.888442211055,0.2222222222222222
5km,10,8198.047236180904,0.2222222222222222
5km,10,8971.729648241206,0.25
5km,10,13077.77688442211,0.3225806451612903
5km,10,8610.888442211055,0.2222222222222222
5km,10,7073.206030150754,0.19230769230769232
5km,10,13021.93567839196,0.3
5km,10,12175.094472361809,0.3
5km,10,5608.523618090452,0.125
5km,10,8234.047236180904,0.2222222222222222
5km,10,21624.030150753766,0.4
5km,10,7147.206030150754,0.16
5km,10,6619.206030150754,0.19230769230769232
5km,10,18165.665326633163,0.36363636363636365
5km,10,14523.61809045226,0.34375
5km,10,9046.729648241206,0.2222222222222222
5km,10,11925.253266331658,0.27586206896551724
5km,10,7750.047236180904,0.19230769230769232
5km,10,11264.253266331658,0.3
5km,10,13281.93567839196,0.3225806451612903
5km,10,8678.888442211055,0.2222222222222222
5km,10,16833.982914572865,0.3
5km,10,12058.094472361809,0.3
5km,10,14607.459296482411,0.3225806451612903
5km,10,9317.412060301507,0.2222222222222222
5km,10,11478.253266331658,0.3
5km,10,8698.729648241206,0.25
5km,10,16497.45929648241,0.3225806451612903
5km,10,13702.77688442211,0.3
5km,10,15360.300502512562,0.3225806451612903
5km,10,18077.824120603014,0.38235294117647056
5km,10,10005.570854271356,0.25
5km,10,7304.206030150754,0.19230769230769232
5km,10,10069.570854271356,0.25
5km,10,14078.77688442211,0.34375
5km,10,21944.030150753766,0.4473684210526316
5km,10,11681.094472361809,0.25
5km,10,5394.523618090452,0.125
5km,10,5349.523618090452,0.08695652173913043
5km,10,7666.888442211055,0.2222222222222222
5km,10,17936.982914572865,0.4
5km,10,14967.459296482411,0.36363636363636365
5km,10,17331.982914572865,0.4166666666666667
5km,10,11645.253266331658,0.3
5km,10,19306.506532663316,0.4
5km,10,11080.253266331658,0.27586206896551724
5km,10,13539.93567839196,0.3225806451612903
5km,10,11265.253266331658,0.25
5km,10,18385.665326633163,0.36363636363636365
5km,10,12572.93567839196,0.34375
5km,10,16140.300502512562,0.36363636363636365
5km,10,14446.77688442211,0.3225806451612903
5km,10,16244.300502512562,0.38235294117647056
5km,10,9249.570854271356,0.2222222222222222
5km,10,5428.523618090452,0.125
5km,10,11378.412060301507,0.27586206896551724
5km,10,11860.094472361809,0.27586206896551724
5km,10,6400.364824120603,0.16
5km,10,9217.729648241206,0.25
5km,10,8878.888442211055,0.2222222222222222
5km,10,9456.729648241206,0.25
5km,10,9110.729648241206,0.2222222222222222
5km,10,12496.93567839196,0.27586206896551724
5km,10,13241.93567839196,0.3
5km,10,9621.570854271356,0.25
5km,10,9626.570854271356,0.19230769230769232
5km,10,8033.047236180904,0.19230769230769232
5km,10,8111.047236180904,0.2222222222222222
5km,10,16290.459296482411,0.38235294117647056
5km,10,13282.93567839196,0.34375
5km,10,10515.570854271356,0.27586206896551724
5km,10,13435.77688442211,0.34375
5km,10,6061.364824120603,0.16
5km,10,20907.506532663312,0.4
5km,10,8907.729648241206,0.2222222222222222
5km,10,5430.523618090452,0.125
5km,10,8569.888442211055,0.2222222222222222
5km,10,8823.888442211055,0.25
5km,10,17269.982914572865,0.34375
5km,10,7618.047236180904,0.19230769230769232
5km,10,7241.206030150754,0.19230769230769232
5km,10,6210.364824120603,0.16
5km,10,9033.729648241206,0.25
5km,10,11602.253266331658,0.3225806451612903
5km,10,10897.253266331658,0.25
5km,10,7766.047236180904,0.2222222222222222
5km,10,12678.93567839196,0.27586206896551724
5km,10,16277.141708542713,0.36363636363636365
5km,10,17423.982914572865,0.4
5km,10,8357.888442211055,0.2222222222222222
5km,10,7833.047236180904,0.2222222222222222
5km,10,13616.77688442211,0.3225806451612903
5km,10,5835.364824120603,0.16
5km,10,4583.682412060301,0.08695652173913043
5km,10,13233.77688442211,0.3225806451612903
5km,10,12817.253266331658,0.3225806451612903
5km,10,10437.412060301507,0.25
5km,10,14820.300502512562,0.27586206896551724
5km,10,16764.141708542713,0.36363636363636365
5km,10,10700.412060301507,0.25
5km,10,7332.206030150754,0.19230769230769232
5km,10,11065.570854271356,0.27586206896551724
5km,10,16989.824120603014,0.3
5km,10,8664.888442211055,0.2222222222222222
5km,10,29017.124623115567,0.4473684210526316
5km,10,10564.570854271356,0.27586206896551724
5km,10,15966.300502512562,0.38235294117647056
5km,10,9076.729648241206,0.2222222222222222
5km,10,9954.570854271356,0.27586206896551724
5km,10,12154.094472361809,0.3225806451612903
5km,10,5068.523618090452,0.125
5km,10,9960.729648241206,0.27586206896551724
5km,10,14500.61809045226,0.3225806451612903
5km,10,13326.77688442211,0.3225806451612903
5km,10,7050.206030150754,0.16
5km,10,12425.93567839196,0.3
5km,10,25856.077386934674,0.46153846153846156
5km,10,6808.206030150754,0.19230769230769232
5km,10,13044.094472361809,0.34375
5km,10,13817.77688442211,0.34375
5km,10,9822.570854271356,0.25
5km,10,8483.888442211055,0.2222222222222222
5km,10,8715.888442211055,0.2222222222222222
5km,10,15086.61809045226,0.34375
5km,10,8040.888442211055,0.25
5km,10,20956.188944723617,0.4166666666666667
5km,10,15027.459296482411,0.3
5km,10,12278.93567839196,0.25
5km,10,9918.729648241206,0.25
5km,10,15326.141708542713,0.3
5km,10,4570.682412060301,0.08695652173913043
5km,10,9767.570854271356,0.27586206896551724
5km,10,17710.824120603014,0.4
5km,10,18144.34773869347,0.27586206896551724
5km,10,20399.188944723617,0.38235294117647056
5km,10,7746.047236180904,0.19230769230769232
5km,10,14773.459296482411,0.34375
5km,10,17490.982914572865,0.4
5km,10,13150.77688442211,0.27586206896551724
5km,10,10997.253266331658,0.27586206896551724
5km,10,8540.888442211055,0.19230769230769232
5km,10,10137.570854271356,0.25
5km,10,9542.570854271356,0.2222222222222222
5km,10,13477.93567839196,0.3225806451612903
5km,10,24594.39497487437,0.4473684210526316
5km,10,12765.094472361809,0.3225806451612903
5km,10,8505.888442211055,0.2222222222222222
5km,10,6133.364824120603,0.16
5km,10,11291.412060301507,0.25
5km,10,8483.047236180904,0.19230769230769232
5km,10,6337.364824120603,0.16
5km,10,17883.665326633163,0.34375
5km,10,11830.253266331658,0.27586206896551724
5km,10,11204.412060301507,0.27586206896551724
5km,10,8619.888442211055,0.2222222222222222
5km,10,7673.047236180904,0.19230769230769232
5km,10,26093.75979899497,0.4166666666666667
5km,10,3711.8412060301507,0.045454545454545456
5km,10,16794.141708542713,0.38235294117647056
5km,10,10446.570854271356,0.25
5km,10,7405.206030150754,0.19230769230769232
5km,10,9098.729648241206,0.25
5km,10,14867.61809045226,0.36363636363636365
5km,10,12621.094472361809,0.3225806451612903
5km,10,9445.729648241206,0.25
5km,10,8858.729648241206,0.19230769230769232
5km,10,6622.364824120603,0.16
5km,10,13007.93567839196,0.3
5km,10,11204.412060301507,0.27586206896551724
5km,10,17212.665326633163,0.34375
5km,10,26334.918592964823,0.4473684210526316
5km,10,13133.93567839196,0.3
5km,10,11804.253266331658,0.27586206896551724
5km,10,6897.206030150754,0.19230769230769232
5km,10,15885.141708542713,0.27586206896551724
5km,10,10215.412060301507,0.3
5km,10,7259.206030150754,0.19230769230769232
5km,10,20545.34773869347,0.4166666666666667
5km,10,11792.253266331658,0.3
5km,10,3854.8412060301507,0.045454545454545456
5km,10,9676.570854271356,0.25
5km,10,8454.729648241206,0.19230769230769232
5km,10,9822.570854271356,0.25
5km,10,19199.665326633163,0.4
5km,10,10266.570854271356,0.3
5km,10,9977.570854271356,0.25
5km,10,15833.300502512562,0.3225806451612903
5km,10,19120.665326633163,0.4
5km,10,8930.729648241206,0.25
5km,10,29028.283417085426,0.5116279069767442
5km,10,12342.094472361809,0.27586206896551724
5km,10,20736.03015075377,0.38235294117647056
5km,10,8547.888442211055,0.2222222222222222
5km,10,7502.047236180904,0.19230769230769232
5km,10,17800.982914572865,0.38235294117647056
5km,10,7217.206030150754,0.16
5km,10,9819.570854271356,0.2222222222222222
5km,10,9265.729648241206,0.25
5km,10,18898.824120603014,0.36363636363636365
5km,10,10209.570854271356,0.25
5km,10,7265.206030150754,0.19230769230769232
5km,10,7516.047236180904,0.16
5km,10,14326.61809045226,0.27586206896551724
5km,10,13764.77688442211,0.3225806451612903
5km,10,13266.93567839196,0.3225806451612903
5km,10,12200.253266331658,0.27586206896551724
5km,10,10187.412060301507,0.25
5km,10,7856.047236180904,0.2222222222222222
5km,10,9678.570854271356,0.27586206896551724
5km,10,18492.506532663316,0.38235294117647056
5km,10,6893.206030150754,0.19230769230769232
5km,10,13746.459296482411,0.3225806451612903
5km,10,10598.570854271356,0.27586206896551724
5km,10,8235.888442211055,0.2222222222222222
5km,10,13852.61809045226,0.27586206896551724
5km,10,12508.93567839196,0.3225806451612903
5km,10,16500.30050251256,0.36363636363636365
5km,10,9864.570854271356,0.3
5km,10,8100.888442211055,0.16
5km,10,10291.570854271356,0.27586206896551724
5km,10,11579.094472361809,0.3
5km,10,10065.570854271356,0.25
5km,10,7052.206030150754,0.16
5km,10,14805.61809045226,0.36363636363636365
5km,10,10474.570854271356,0.27586206896551724
5km,10,15952.300502512562,0.38235294117647056
5km,10,6466.364824120603,0.16
5km,10,7052.206030150754,0.19230769230769232
5km,10,11203.253266331658,0.25
5km,10,7477.047236180904,0.2222222222222222
5km,10,10069.570854271356,0.25
5km,10,5505.523618090452,0.125
5km,10,11804.253266331658,0.27586206896551724
5km,10,9158.729648241206,0.25
5km,10,9666.729648241206,0.25
5km,10,27581.442211055273,0.4
5km,10,9414.570854271356,0.2222222222222222
5km,10,6435.364824120603,0.16
5km,10,15986.300502512562,0.36363636363636365
5km,10,13629.094472361809,0.3225806451612903
5km,10,9329.729648241206,0.25
5km,10,11890.094472361809,0.3
5km,10,17138.982914572865,0.38235294117647056
5km,10,9283.729648241206,0.25
5km,10,12787.094472361809,0.3
5km,10,10960.253266331658,0.3225806451612903
5km,10,4186.682412060301,0.08695652173913043
5km,10,14589.459296482411,0.34375
5km,10,6902.206030150754,0.19230769230769232
5km,10,15998.300502512562,0.34375
5km,10,10531.570854271356,0.3
5km,10,19835.188944723617,0.34375
5km,10,10184.570854271356,0.2222222222222222
5km,10,24903.23618090452,0.4
5km,10,9818.570854271356,0.25
5km,10,9828.570854271356,0.25
5km,10,12576.93567839196,0.3225806451612903
5km,10,8365.888442211055,0.2222222222222222
5km,10,12988.93567839196,0.3225806451612903
5km,10,10929.412060301507,0.27586206896551724
5km,10,14051.61809045226,0.34375
5km,10,22139.553768844213,0.36363636363636365
5km,10,12749.93567839196,0.3225806451612903
5km,10,10266.570854271356,0.27586206896551724
5km,10,18576.824120603014,0.38235294117647056
5km,10,6120.364824120603,0.16
5km,10,24670.39497487437,0.43243243243243246
5km,10,13708.77688442211,0.3225806451612903
5km,10,5411.523618090452,0.125
5km,10,13139.93567839196,0.3
5km,10,11373.253266331658,0.27586206896551724
5km,10,13131.77688442211,0.25
5km,10,8084.888442211055,0.25
5km,10,10007.570854271356,0.27586206896551724
5km,10,9028.729648241206,0.25
5km,10,14977.77688442211,0.36363636363636365
5km,10,5489.523618090452,0.125
5km,10,10890.253266331658,0.25
5km,10,7638.888442211055,0.2222222222222222
5km,10,4498.682412060301,0.08695652173913043
5km,10,12141.094472361809,0.3
5km,10,7909.888442211055,0.2222222222222222
5km,10,9985.570854271356,0.27586206896551724
5km,10,8285.888442211055,0.2222222222222222
5km,10,12111.094472361809,0.3
5km,10,10752.412060301507,0.25
5km,10,5501.523618090452,0.125
5km,10,11439.412060301507,0.3
5km,10,10369.570854271356,0.27586206896551724
